image_name,vendor,root,slice,is_IRF,is_SRF,is_PED
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,112,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,65,0,0,1
TRAIN041,Spectralis,..\RETOUCHdata\Spectralis\TRAIN041,2,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,59,1,0,1
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,16,1,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,39,0,0,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,12,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,116,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,97,0,0,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,119,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,75,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,91,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,9,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,92,1,1,1
TRAIN025,Spectralis,..\RETOUCHdata\Spectralis\TRAIN025,6,1,0,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,81,0,1,1
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,89,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,5,0,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,48,1,1,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,73,1,1,1
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,103,0,1,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,5,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,29,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,31,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,44,0,1,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,7,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,102,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,109,0,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,8,1,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,49,0,0,0
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,97,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,113,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,72,1,1,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,96,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,26,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,69,1,1,0
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,36,0,1,1
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,42,0,0,1
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,51,1,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,73,1,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,61,1,1,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,104,0,1,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,40,0,1,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,21,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,16,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,30,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,28,0,1,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,75,0,1,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,54,1,1,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,66,0,0,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,52,1,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,18,0,1,1
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,32,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,58,0,1,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,52,1,1,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,96,0,1,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,5,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,16,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,37,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,95,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,52,0,0,1
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,116,0,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,14,0,0,0
TRAIN025,Spectralis,..\RETOUCHdata\Spectralis\TRAIN025,39,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,26,1,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,9,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,125,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,58,1,1,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,64,1,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,86,1,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,7,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,66,0,1,1
TRAIN035,Spectralis,..\RETOUCHdata\Spectralis\TRAIN035,47,0,1,1
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,124,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,15,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,123,0,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,10,1,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,55,1,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,12,0,0,0
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,10,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,123,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,65,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,0,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,96,0,0,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,15,1,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,56,1,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,9,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,9,0,0,0
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,41,0,1,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,2,0,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,15,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,8,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,15,0,0,0
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,20,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,122,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,113,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,63,1,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,44,1,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,33,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,109,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,82,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,79,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,10,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,76,1,0,0
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,2,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,102,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,33,1,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,115,0,1,1
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,111,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,79,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,0,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,122,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,106,0,0,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,7,0,0,0
TRAIN030,Spectralis,..\RETOUCHdata\Spectralis\TRAIN030,8,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,6,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,111,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,25,0,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,37,1,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,100,0,1,0
TRAIN041,Spectralis,..\RETOUCHdata\Spectralis\TRAIN041,25,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,96,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,120,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,7,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,109,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,56,1,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,117,0,1,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,4,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,118,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,99,1,1,1
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,90,0,0,1
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,39,0,0,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,42,1,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,75,0,0,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,16,0,0,0
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,10,1,1,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,30,0,0,0
TRAIN047,Spectralis,..\RETOUCHdata\Spectralis\TRAIN047,27,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,77,1,1,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,59,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,43,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,88,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,105,0,1,1
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,96,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,21,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,41,0,1,1
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,30,0,1,0
TRAIN028,Spectralis,..\RETOUCHdata\Spectralis\TRAIN028,5,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,76,0,0,1
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,27,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,111,0,0,0
TRAIN030,Spectralis,..\RETOUCHdata\Spectralis\TRAIN030,0,0,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,34,0,0,1
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,6,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,15,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,49,1,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,42,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,95,0,1,1
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,76,0,1,1
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,15,0,0,0
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,7,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,3,0,0,0
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,17,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,126,0,0,0
TRAIN041,Spectralis,..\RETOUCHdata\Spectralis\TRAIN041,22,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,28,0,0,0
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,0,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,43,0,1,1
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,25,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,20,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,75,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,121,0,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,30,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,111,0,1,1
TRAIN025,Spectralis,..\RETOUCHdata\Spectralis\TRAIN025,9,1,0,1
TRAIN035,Spectralis,..\RETOUCHdata\Spectralis\TRAIN035,10,0,1,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,23,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,117,1,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,10,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,63,1,1,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,107,1,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,25,1,0,1
TRAIN025,Spectralis,..\RETOUCHdata\Spectralis\TRAIN025,45,0,0,0
TRAIN031,Spectralis,..\RETOUCHdata\Spectralis\TRAIN031,37,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,104,0,1,1
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,48,0,1,1
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,36,1,1,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,8,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,104,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,103,1,0,0
TRAIN041,Spectralis,..\RETOUCHdata\Spectralis\TRAIN041,40,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,124,0,1,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,109,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,65,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,116,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,97,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,12,0,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,45,0,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,3,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,102,0,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,82,0,0,1
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,43,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,107,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,52,1,0,1
TRAIN025,Spectralis,..\RETOUCHdata\Spectralis\TRAIN025,1,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,59,0,1,1
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,121,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,111,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,112,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,18,1,0,1
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,30,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,35,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,32,1,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,111,0,0,0
TRAIN031,Spectralis,..\RETOUCHdata\Spectralis\TRAIN031,18,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,34,0,0,0
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,37,1,0,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,108,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,56,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,67,0,0,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,58,1,1,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,76,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,114,0,0,1
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,112,1,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,29,0,1,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,17,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,56,0,0,1
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,4,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,60,1,1,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,28,0,1,0
TRAIN047,Spectralis,..\RETOUCHdata\Spectralis\TRAIN047,17,1,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,30,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,41,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,24,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,103,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,56,0,1,1
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,14,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,124,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,64,0,0,1
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,40,1,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,24,1,0,1
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,14,1,0,1
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,55,0,0,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,58,1,1,1
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,28,0,0,0
TRAIN025,Spectralis,..\RETOUCHdata\Spectralis\TRAIN025,2,0,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,12,0,0,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,29,0,0,0
TRAIN028,Spectralis,..\RETOUCHdata\Spectralis\TRAIN028,7,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,68,1,0,0
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,43,1,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,15,1,0,0
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,3,0,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,4,0,0,0
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,0,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,110,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,29,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,25,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,0,1,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,55,1,1,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,120,0,0,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,6,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,36,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,55,1,1,1
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,27,0,0,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,73,1,0,1
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,2,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,57,1,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,46,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,102,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,112,0,1,1
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,1,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,116,0,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,108,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,57,0,0,1
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,24,0,1,1
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,66,1,1,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,110,0,1,1
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,99,0,1,1
TRAIN031,Spectralis,..\RETOUCHdata\Spectralis\TRAIN031,44,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,102,0,1,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,90,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,106,0,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,37,1,0,1
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,113,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,94,1,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,9,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,8,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,61,0,1,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,122,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,109,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,34,1,1,1
TRAIN030,Spectralis,..\RETOUCHdata\Spectralis\TRAIN030,22,1,1,1
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,80,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,1,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,39,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,8,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,21,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,40,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,30,0,1,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,85,1,0,1
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,33,0,0,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,72,1,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,41,0,1,0
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,26,1,0,0
TRAIN028,Spectralis,..\RETOUCHdata\Spectralis\TRAIN028,2,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,50,1,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,65,0,1,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,75,1,1,1
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,12,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,62,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,81,0,1,1
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,14,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,127,0,0,0
