image_name,vendor,root,slice,is_IRF,is_SRF,is_PED
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,116,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,109,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,18,0,0,0
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,6,1,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,40,0,1,1
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,15,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,50,0,1,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,32,1,0,0
TRAIN034,Spectralis,..\RETOUCHdata\Spectralis\TRAIN034,9,1,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,48,1,1,0
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,4,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,32,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,74,1,0,0
TRAIN044,Spectralis,..\RETOUCHdata\Spectralis\TRAIN044,15,1,1,1
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,105,0,0,0
TRAIN025,Spectralis,..\RETOUCHdata\Spectralis\TRAIN025,15,1,0,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,75,1,1,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,96,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,12,0,0,0
TRAIN034,Spectralis,..\RETOUCHdata\Spectralis\TRAIN034,38,1,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,42,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,22,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,101,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,83,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,15,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,40,0,0,1
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,108,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,73,0,0,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,98,0,1,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,112,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,65,1,0,0
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,34,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,76,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,51,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,89,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,26,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,110,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,51,1,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,25,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,86,0,1,1
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,44,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,90,0,1,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,92,1,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,62,1,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,66,1,1,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,89,1,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,35,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,119,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,47,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,70,1,1,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,50,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,12,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,1,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,43,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,29,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,92,1,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,37,1,0,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,25,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,18,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,36,0,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,12,1,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,45,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,17,1,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,75,0,1,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,86,0,1,1
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,16,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,64,0,1,1
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,95,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,87,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,72,0,0,1
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,80,0,1,1
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,48,1,0,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,14,1,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,33,1,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,45,0,0,0
TRAIN031,Spectralis,..\RETOUCHdata\Spectralis\TRAIN031,33,0,0,1
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,5,1,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,95,0,0,1
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,18,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,94,0,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,36,1,0,1
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,25,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,40,0,1,1
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,65,1,1,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,3,0,0,0
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,87,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,88,1,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,67,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,54,0,0,1
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,93,1,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,114,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,98,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,69,1,1,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,88,1,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,122,0,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,24,1,1,0
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,14,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,111,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,117,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,80,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,105,1,0,0
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,1,0,0,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,41,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,48,0,0,1
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,13,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,20,1,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,64,1,0,0
TRAIN028,Spectralis,..\RETOUCHdata\Spectralis\TRAIN028,43,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,40,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,41,1,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,72,0,1,1
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,13,0,0,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,11,1,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,83,0,0,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,27,1,1,1
TRAIN031,Spectralis,..\RETOUCHdata\Spectralis\TRAIN031,8,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,20,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,23,0,1,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,30,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,101,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,122,0,0,0
TRAIN028,Spectralis,..\RETOUCHdata\Spectralis\TRAIN028,22,0,1,1
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,70,0,0,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,39,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,17,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,59,0,1,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,16,1,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,71,1,0,1
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,116,1,0,0
TRAIN041,Spectralis,..\RETOUCHdata\Spectralis\TRAIN041,45,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,42,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,37,1,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,45,1,0,0
TRAIN044,Spectralis,..\RETOUCHdata\Spectralis\TRAIN044,22,1,1,1
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,127,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,90,1,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,13,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,114,0,1,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,81,1,0,0
TRAIN034,Spectralis,..\RETOUCHdata\Spectralis\TRAIN034,47,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,15,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,47,0,0,1
TRAIN060,Topcon,..\RETOUCHdata\Topcon\TRAIN060,82,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,34,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,52,1,1,1
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,0,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,20,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,108,0,1,1
TRAIN043,Spectralis,..\RETOUCHdata\Spectralis\TRAIN043,41,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,116,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,82,0,0,1
TRAIN043,Spectralis,..\RETOUCHdata\Spectralis\TRAIN043,42,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,127,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,110,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,62,0,1,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,0,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,83,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,45,1,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,90,1,1,1
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,124,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,3,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,119,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,63,1,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,113,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,91,0,0,1
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,20,0,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,3,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,30,1,0,1
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,19,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,90,0,0,0
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,32,1,1,0
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,14,1,1,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,121,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,35,1,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,43,0,0,0
TRAIN044,Spectralis,..\RETOUCHdata\Spectralis\TRAIN044,27,1,1,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,22,0,1,1
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,56,1,1,1
TRAIN041,Spectralis,..\RETOUCHdata\Spectralis\TRAIN041,7,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,84,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,60,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,103,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,48,1,0,1
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,67,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,127,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,78,0,0,1
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,24,1,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,27,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,89,0,0,1
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,38,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,122,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,36,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,112,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,68,1,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,8,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,43,0,1,1
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,38,1,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,30,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,40,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,88,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,60,1,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,37,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,4,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,109,0,0,1
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,33,1,1,1
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,7,0,0,0
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,17,1,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,74,0,0,1
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,118,1,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,84,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,27,0,1,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,95,0,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,33,0,0,1
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,22,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,29,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,54,1,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,27,0,0,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,23,1,1,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,25,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,78,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,49,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,8,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,31,1,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,12,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,9,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,1,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,3,0,0,0
TRAIN019,Cirrus,..\RETOUCHdata\Cirrus\TRAIN019,105,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,41,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,31,0,1,1
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,100,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,127,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,93,1,0,0
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,0,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,91,1,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,38,0,1,1
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,101,1,0,0
TRAIN044,Spectralis,..\RETOUCHdata\Spectralis\TRAIN044,36,0,1,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,11,1,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,2,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,83,1,1,1
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,2,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,79,1,0,1
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,125,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,104,0,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,91,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,57,1,1,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,124,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,54,0,0,1
TRAIN017,Cirrus,..\RETOUCHdata\Cirrus\TRAIN017,81,0,0,1
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,106,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,117,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,25,1,0,1
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,81,0,0,1
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,97,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,71,0,1,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,118,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,81,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,40,0,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,7,0,0,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,123,1,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,7,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,13,1,0,0
TRAIN034,Spectralis,..\RETOUCHdata\Spectralis\TRAIN034,3,0,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,33,1,1,0
TRAIN035,Spectralis,..\RETOUCHdata\Spectralis\TRAIN035,10,0,1,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,25,0,1,1
TRAIN043,Spectralis,..\RETOUCHdata\Spectralis\TRAIN043,4,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,122,0,1,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,91,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,38,0,0,0
TRAIN065,Topcon,..\RETOUCHdata\Topcon\TRAIN065,33,1,0,0
TRAIN021,Cirrus,..\RETOUCHdata\Cirrus\TRAIN021,64,1,1,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,115,0,0,0
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,40,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,64,0,1,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,42,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,65,1,1,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,66,1,1,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,28,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,29,0,0,0
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,4,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,39,0,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,41,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,13,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,37,0,0,1
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,115,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,86,1,0,0
TRAIN070,Topcon,..\RETOUCHdata\Topcon\TRAIN070,25,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,98,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,9,0,0,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,91,1,1,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,115,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,67,0,1,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,126,0,1,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,72,1,1,1
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,28,1,0,1
TRAIN023,Cirrus,..\RETOUCHdata\Cirrus\TRAIN023,1,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,73,0,0,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,31,1,0,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,20,1,1,0
TRAIN035,Spectralis,..\RETOUCHdata\Spectralis\TRAIN035,11,0,1,0
TRAIN053,Topcon,..\RETOUCHdata\Topcon\TRAIN053,65,1,1,1
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,98,0,0,0
TRAIN008,Cirrus,..\RETOUCHdata\Cirrus\TRAIN008,58,1,1,0
TRAIN031,Spectralis,..\RETOUCHdata\Spectralis\TRAIN031,37,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,87,0,1,1
TRAIN031,Spectralis,..\RETOUCHdata\Spectralis\TRAIN031,15,0,0,0
TRAIN037,Spectralis,..\RETOUCHdata\Spectralis\TRAIN037,25,1,1,0
TRAIN034,Spectralis,..\RETOUCHdata\Spectralis\TRAIN034,22,1,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,123,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,122,0,0,0
TRAIN057,Topcon,..\RETOUCHdata\Topcon\TRAIN057,20,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,1,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,63,0,0,1
