image_name,vendor,root,slice,is_IRF,is_SRF,is_PED
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,115,0,1,1
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,75,1,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,64,0,0,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,3,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,90,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,122,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,125,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,66,0,1,1
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,31,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,116,0,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,39,1,1,1
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,55,0,0,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,74,0,1,1
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,50,0,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,118,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,114,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,73,1,0,0
TRAIN028,Spectralis,..\RETOUCHdata\Spectralis\TRAIN028,2,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,92,0,1,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,72,0,1,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,25,1,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,88,1,1,1
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,22,0,1,1
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,61,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,45,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,95,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,75,1,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,86,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,28,1,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,95,0,1,1
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,87,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,45,1,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,80,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,49,1,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,40,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,112,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,54,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,64,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,14,1,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,77,0,0,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,24,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,111,0,0,0
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,23,1,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,19,0,0,0
TRAIN034,Spectralis,..\RETOUCHdata\Spectralis\TRAIN034,23,1,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,9,0,0,0
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,9,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,67,1,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,102,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,93,1,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,45,1,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,100,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,24,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,88,1,0,0
TRAIN043,Spectralis,..\RETOUCHdata\Spectralis\TRAIN043,5,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,87,1,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,100,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,35,0,1,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,16,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,63,1,1,1
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,33,0,1,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,68,0,0,1
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,46,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,1,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,106,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,18,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,1,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,94,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,64,1,1,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,72,1,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,99,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,66,1,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,32,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,27,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,77,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,116,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,90,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,22,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,63,0,0,1
TRAIN047,Spectralis,..\RETOUCHdata\Spectralis\TRAIN047,19,1,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,56,1,1,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,26,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,39,1,1,1
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,22,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,70,1,1,1
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,77,1,0,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,71,1,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,116,0,1,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,94,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,37,1,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,37,0,1,1
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,45,0,0,1
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,43,0,0,1
TRAIN028,Spectralis,..\RETOUCHdata\Spectralis\TRAIN028,24,0,1,1
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,90,1,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,34,0,1,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,81,1,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,88,1,1,1
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,18,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,123,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,31,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,52,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,37,0,1,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,20,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,21,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,107,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,53,0,1,1
TRAIN041,Spectralis,..\RETOUCHdata\Spectralis\TRAIN041,42,0,0,0
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,119,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,111,0,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,74,0,0,1
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,0,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,127,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,45,0,0,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,63,1,1,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,0,1,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,24,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,119,0,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,103,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,96,1,1,1
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,30,1,0,1
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,18,0,0,0
TRAIN044,Spectralis,..\RETOUCHdata\Spectralis\TRAIN044,1,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,115,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,125,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,98,0,0,0
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,22,1,0,0
TRAIN030,Spectralis,..\RETOUCHdata\Spectralis\TRAIN030,28,1,1,1
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,111,0,1,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,127,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,62,1,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,22,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,56,1,0,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,12,1,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,67,1,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,77,1,0,1
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,45,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,20,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,53,1,1,1
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,59,1,0,1
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,80,1,1,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,27,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,89,1,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,83,0,1,1
TRAIN043,Spectralis,..\RETOUCHdata\Spectralis\TRAIN043,44,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,60,1,1,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,92,1,1,1
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,72,1,0,0
TRAIN044,Spectralis,..\RETOUCHdata\Spectralis\TRAIN044,17,1,1,1
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,35,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,36,0,1,1
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,48,0,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,42,0,0,1
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,60,1,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,105,0,1,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,4,0,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,33,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,33,0,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,13,0,0,0
TRAIN030,Spectralis,..\RETOUCHdata\Spectralis\TRAIN030,37,0,0,1
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,0,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,118,1,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,109,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,27,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,33,0,1,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,87,1,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,41,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,56,1,1,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,81,0,0,1
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,18,1,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,68,1,0,1
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,55,0,0,1
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,36,0,0,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,8,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,31,0,1,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,117,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,42,0,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,11,0,0,1
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,3,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,39,0,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,33,1,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,31,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,100,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,127,0,0,0
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,35,0,1,1
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,0,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,91,1,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,90,0,0,1
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,101,0,1,1
TRAIN043,Spectralis,..\RETOUCHdata\Spectralis\TRAIN043,34,0,1,1
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,82,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,2,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,38,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,2,0,0,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,79,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,74,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,85,1,1,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,12,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,99,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,109,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,81,1,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,38,0,0,0
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,25,1,0,0
TRAIN059,Topcon,..\RETOUCHdata\Topcon\TRAIN059,43,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,51,0,1,1
TRAIN061,Topcon,..\RETOUCHdata\Topcon\TRAIN061,58,1,1,1
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,71,1,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,72,1,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,64,1,1,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,13,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,123,0,1,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,7,0,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,91,0,0,0
TRAIN032,Spectralis,..\RETOUCHdata\Spectralis\TRAIN032,16,1,1,0
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,42,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,8,0,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,37,0,0,1
TRAIN013,Cirrus,..\RETOUCHdata\Cirrus\TRAIN013,42,1,1,1
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,122,0,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,46,1,0,0
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,38,1,0,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,36,0,0,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,68,0,1,1
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,115,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,50,1,0,0
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,7,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,65,1,1,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,22,1,1,1
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,105,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,109,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,71,0,0,1
TRAIN006,Cirrus,..\RETOUCHdata\Cirrus\TRAIN006,39,1,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,8,0,0,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,13,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,78,1,0,1
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,29,0,0,0
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,35,0,1,1
TRAIN018,Cirrus,..\RETOUCHdata\Cirrus\TRAIN018,14,0,0,0
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,103,0,1,1
TRAIN045,Spectralis,..\RETOUCHdata\Spectralis\TRAIN045,7,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,52,0,0,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,115,1,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,67,1,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,126,0,0,0
TRAIN047,Spectralis,..\RETOUCHdata\Spectralis\TRAIN047,9,1,0,0
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,111,0,0,0
TRAIN030,Spectralis,..\RETOUCHdata\Spectralis\TRAIN030,35,1,0,1
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,58,0,0,0
TRAIN001,Cirrus,..\RETOUCHdata\Cirrus\TRAIN001,31,1,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,63,1,0,1
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,47,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,20,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,98,0,0,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,58,0,1,1
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,87,0,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,31,1,0,0
TRAIN036,Spectralis,..\RETOUCHdata\Spectralis\TRAIN036,35,1,0,0
TRAIN044,Spectralis,..\RETOUCHdata\Spectralis\TRAIN044,43,0,1,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,73,1,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,9,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,39,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,33,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,99,0,1,1
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,59,0,1,1
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,111,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,2,0,0,0
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,22,1,1,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,73,1,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,9,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,5,0,0,0
TRAIN009,Cirrus,..\RETOUCHdata\Cirrus\TRAIN009,69,0,0,1
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,16,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,48,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,38,1,1,1
TRAIN047,Spectralis,..\RETOUCHdata\Spectralis\TRAIN047,14,1,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,53,0,0,0
TRAIN038,Spectralis,..\RETOUCHdata\Spectralis\TRAIN038,39,0,1,0
TRAIN005,Cirrus,..\RETOUCHdata\Cirrus\TRAIN005,60,0,1,1
TRAIN043,Spectralis,..\RETOUCHdata\Spectralis\TRAIN043,17,1,1,1
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,32,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,79,0,1,1
TRAIN029,Spectralis,..\RETOUCHdata\Spectralis\TRAIN029,48,0,0,0
TRAIN056,Topcon,..\RETOUCHdata\Topcon\TRAIN056,16,1,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,46,0,0,1
TRAIN051,Topcon,..\RETOUCHdata\Topcon\TRAIN051,80,1,0,0
TRAIN034,Spectralis,..\RETOUCHdata\Spectralis\TRAIN034,37,1,0,0
TRAIN054,Topcon,..\RETOUCHdata\Topcon\TRAIN054,23,0,0,0
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,104,0,0,0
TRAIN052,Topcon,..\RETOUCHdata\Topcon\TRAIN052,123,0,0,0
TRAIN024,Cirrus,..\RETOUCHdata\Cirrus\TRAIN024,99,0,0,0
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,45,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,127,0,0,0
TRAIN055,Topcon,..\RETOUCHdata\Topcon\TRAIN055,16,0,0,0
TRAIN003,Cirrus,..\RETOUCHdata\Cirrus\TRAIN003,114,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,67,0,0,1
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,27,0,0,0
TRAIN066,Topcon,..\RETOUCHdata\Topcon\TRAIN066,36,0,0,0
TRAIN010,Cirrus,..\RETOUCHdata\Cirrus\TRAIN010,81,0,0,0
TRAIN026,Spectralis,..\RETOUCHdata\Spectralis\TRAIN026,35,0,0,0
TRAIN015,Cirrus,..\RETOUCHdata\Cirrus\TRAIN015,89,0,1,1
TRAIN049,Topcon,..\RETOUCHdata\Topcon\TRAIN049,84,0,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,13,0,0,0
TRAIN058,Topcon,..\RETOUCHdata\Topcon\TRAIN058,120,0,0,0
TRAIN004,Cirrus,..\RETOUCHdata\Cirrus\TRAIN004,107,0,1,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,70,1,1,0
TRAIN040,Spectralis,..\RETOUCHdata\Spectralis\TRAIN040,23,1,1,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,19,0,0,0
TRAIN011,Cirrus,..\RETOUCHdata\Cirrus\TRAIN011,74,1,0,1
TRAIN020,Cirrus,..\RETOUCHdata\Cirrus\TRAIN020,65,1,1,0
TRAIN069,Topcon,..\RETOUCHdata\Topcon\TRAIN069,22,0,0,0
TRAIN050,Topcon,..\RETOUCHdata\Topcon\TRAIN050,92,0,0,0
TRAIN022,Cirrus,..\RETOUCHdata\Cirrus\TRAIN022,8,1,0,0
TRAIN002,Cirrus,..\RETOUCHdata\Cirrus\TRAIN002,67,1,1,0
TRAIN007,Cirrus,..\RETOUCHdata\Cirrus\TRAIN007,106,1,0,0
TRAIN046,Spectralis,..\RETOUCHdata\Spectralis\TRAIN046,21,1,1,1
